,Unnamed: 0,date,time,comp,round,day,venue,gf,ga,opponent,poss,sh,save%,season,team
1281,24,2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Home,3.0,2.0,Augsburg,57.0,14.0,66.7,2022,Monchengladbach
1282,25,2022-02-20,17:30,Bundesliga,Matchweek 23,Sun,Away,0.0,6.0,Dortmund,50.0,8.0,50.0,2022,Monchengladbach
1283,26,2022-02-26,15:30,Bundesliga,Matchweek 24,Sat,Home,2.0,2.0,Wolfsburg,66.0,26.0,0.0,2022,Monchengladbach
1284,27,2022-03-05,18:30,Bundesliga,Matchweek 25,Sat,Away,2.0,3.0,Stuttgart,43.0,8.0,57.1,2022,Monchengladbach
1285,28,2022-03-12,18:30,Bundesliga,Matchweek 26,Sat,Home,2.0,0.0,Hertha BSC,53.0,12.0,100.0,2022,Monchengladbach
1286,29,2022-03-18,20:30,Bundesliga,Matchweek 27,Fri,Away,2.0,0.0,Bochum,49.0,8.0,100.0,2022,Monchengladbach
1287,30,2022-04-03,17:30,Bundesliga,Matchweek 28,Sun,Home,1.0,1.0,Mainz 05,52.0,16.0,90.0,2022,Monchengladbach
1288,31,2022-04-09,15:30,Bundesliga,Matchweek 29,Sat,Away,2.0,0.0,Greuther Fürth,50.0,16.0,100.0,2022,Monchengladbach
1289,32,2022-04-16,18:30,Bundesliga,Matchweek 30,Sat,Home,1.0,3.0,Köln,58.0,17.0,50.0,2022,Monchengladbach
1290,33,2022-04-23,15:30,Bundesliga,Matchweek 31,Sat,Away,3.0,3.0,Freiburg,38.0,6.0,66.7,2022,Monchengladbach
1291,34,2022-05-02,20:30,Bundesliga,Matchweek 32,Mon,Home,3.0,1.0,RB Leipzig,49.0,9.0,85.7,2022,Monchengladbach
1292,35,2022-05-08,15:30,Bundesliga,Matchweek 33,Sun,Away,1.0,1.0,Eint Frankfurt,53.0,12.0,66.7,2022,Monchengladbach
1293,36,2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,5.0,1.0,Hoffenheim,55.0,17.0,50.0,2022,Monchengladbach
1294,1,2021-08-14,18:30,Bundesliga,Matchweek 1,Sat,Away,2.0,5.0,Dortmund,40.0,10.0,28.6,2022,Eintracht Frankfurt
1295,2,2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Home,0.0,0.0,Augsburg,61.0,21.0,,2022,Eintracht Frankfurt
1296,3,2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Away,1.0,1.0,Arminia,65.0,11.0,75.0,2022,Eintracht Frankfurt
1297,4,2021-09-12,15:30,Bundesliga,Matchweek 4,Sun,Home,1.0,1.0,Stuttgart,58.0,17.0,66.7,2022,Eintracht Frankfurt
1298,6,2021-09-19,19:30,Bundesliga,Matchweek 5,Sun,Away,1.0,1.0,Wolfsburg,40.0,5.0,83.3,2022,Eintracht Frankfurt
1299,7,2021-09-25,15:30,Bundesliga,Matchweek 6,Sat,Home,1.0,1.0,Köln,46.0,10.0,50.0,2022,Eintracht Frankfurt
1300,9,2021-10-03,17:30,Bundesliga,Matchweek 7,Sun,Away,2.0,1.0,Bayern Munich,28.0,5.0,90.0,2022,Eintracht Frankfurt
1301,10,2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Home,1.0,2.0,Hertha BSC,58.0,12.0,66.7,2022,Eintracht Frankfurt
1302,12,2021-10-24,19:30,Bundesliga,Matchweek 9,Sun,Away,0.0,2.0,Bochum,59.0,15.0,71.4,2022,Eintracht Frankfurt
1303,13,2021-10-30,18:30,Bundesliga,Matchweek 10,Sat,Home,1.0,1.0,RB Leipzig,47.0,11.0,83.3,2022,Eintracht Frankfurt
1304,15,2021-11-07,19:30,Bundesliga,Matchweek 11,Sun,Away,2.0,1.0,Greuther Fürth,46.0,16.0,50.0,2022,Eintracht Frankfurt
1305,16,2021-11-21,15:30,Bundesliga,Matchweek 12,Sun,Away,2.0,0.0,Freiburg,38.0,13.0,100.0,2022,Eintracht Frankfurt
1306,18,2021-11-28,15:30,Bundesliga,Matchweek 13,Sun,Home,2.0,1.0,Union Berlin,54.0,13.0,100.0,2022,Eintracht Frankfurt
1307,19,2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Away,2.0,3.0,Hoffenheim,51.0,16.0,25.0,2022,Eintracht Frankfurt
1308,21,2021-12-12,17:30,Bundesliga,Matchweek 15,Sun,Home,5.0,2.0,Leverkusen,44.0,17.0,66.7,2022,Eintracht Frankfurt
1309,22,2021-12-15,18:30,Bundesliga,Matchweek 16,Wed,Away,3.0,2.0,M'Gladbach,43.0,12.0,87.5,2022,Eintracht Frankfurt
1310,23,2021-12-18,15:30,Bundesliga,Matchweek 17,Sat,Home,1.0,0.0,Mainz 05,51.0,14.0,100.0,2022,Eintracht Frankfurt
1311,24,2022-01-08,18:30,Bundesliga,Matchweek 18,Sat,Home,2.0,3.0,Dortmund,36.0,12.0,62.5,2022,Eintracht Frankfurt
1312,25,2022-01-16,15:30,Bundesliga,Matchweek 19,Sun,Away,1.0,1.0,Augsburg,51.0,14.0,75.0,2022,Eintracht Frankfurt
1313,26,2022-01-21,20:30,Bundesliga,Matchweek 20,Fri,Home,0.0,2.0,Arminia,68.0,18.0,60.0,2022,Eintracht Frankfurt
1314,27,2022-02-05,15:30,Bundesliga,Matchweek 21,Sat,Away,3.0,2.0,Stuttgart,48.0,15.0,60.0,2022,Eintracht Frankfurt
1315,28,2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Home,0.0,2.0,Wolfsburg,61.0,17.0,66.7,2022,Eintracht Frankfurt
1316,29,2022-02-19,18:30,Bundesliga,Matchweek 23,Sat,Away,0.0,1.0,Köln,42.0,10.0,87.5,2022,Eintracht Frankfurt
1317,30,2022-02-26,18:30,Bundesliga,Matchweek 24,Sat,Home,0.0,1.0,Bayern Munich,32.0,6.0,88.9,2022,Eintracht Frankfurt
1318,31,2022-03-05,15:30,Bundesliga,Matchweek 25,Sat,Away,4.0,1.0,Hertha BSC,53.0,12.0,75.0,2022,Eintracht Frankfurt
1319,33,2022-03-13,17:30,Bundesliga,Matchweek 26,Sun,Home,2.0,1.0,Bochum,53.0,14.0,80.0,2022,Eintracht Frankfurt
1320,35,2022-03-20,15:30,Bundesliga,Matchweek 27,Sun,Away,0.0,0.0,RB Leipzig,45.0,5.0,100.0,2022,Eintracht Frankfurt
1321,36,2022-04-02,15:30,Bundesliga,Matchweek 28,Sat,Home,0.0,0.0,Greuther Fürth,67.0,21.0,100.0,2022,Eintracht Frankfurt
1322,38,2022-04-10,17:30,Bundesliga,Matchweek 29,Sun,Home,1.0,2.0,Freiburg,54.0,18.0,50.0,2022,Eintracht Frankfurt
1323,40,2022-04-17,17:30,Bundesliga,Matchweek 30,Sun,Away,0.0,2.0,Union Berlin,56.0,10.0,50.0,2022,Eintracht Frankfurt
1324,41,2022-04-23,15:30,Bundesliga,Matchweek 31,Sat,Home,2.0,2.0,Hoffenheim,50.0,17.0,50.0,2022,Eintracht Frankfurt
1325,43,2022-05-02,20:30,Bundesliga,Matchweek 32,Mon,Away,0.0,2.0,Leverkusen,45.0,9.0,33.3,2022,Eintracht Frankfurt
1326,45,2022-05-08,15:30,Bundesliga,Matchweek 33,Sun,Home,1.0,1.0,M'Gladbach,47.0,18.0,83.3,2022,Eintracht Frankfurt
1327,46,2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,2.0,2.0,Mainz 05,51.0,12.0,50.0,2022,Eintracht Frankfurt
1328,1,2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Home,1.0,0.0,Bochum,60.0,18.0,100.0,2022,Wolfsburg
1329,2,2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Away,2.0,1.0,Hertha BSC,59.0,12.0,100.0,2022,Wolfsburg
1330,3,2021-08-29,17:30,Bundesliga,Matchweek 3,Sun,Home,1.0,0.0,RB Leipzig,48.0,8.0,100.0,2022,Wolfsburg
1331,4,2021-09-11,15:30,Bundesliga,Matchweek 4,Sat,Away,2.0,0.0,Greuther Fürth,70.0,8.0,100.0,2022,Wolfsburg
1332,6,2021-09-19,19:30,Bundesliga,Matchweek 5,Sun,Home,1.0,1.0,Eint Frankfurt,60.0,14.0,50.0,2022,Wolfsburg
1333,7,2021-09-25,15:30,Bundesliga,Matchweek 6,Sat,Away,1.0,3.0,Hoffenheim,50.0,13.0,0.0,2022,Wolfsburg
1334,9,2021-10-02,15:30,Bundesliga,Matchweek 7,Sat,Home,1.0,3.0,M'Gladbach,52.0,12.0,70.0,2022,Wolfsburg
1335,10,2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Away,0.0,2.0,Union Berlin,61.0,13.0,33.3,2022,Wolfsburg
1336,12,2021-10-23,15:30,Bundesliga,Matchweek 9,Sat,Home,0.0,2.0,Freiburg,56.0,18.0,50.0,2022,Wolfsburg
1337,13,2021-10-30,15:30,Bundesliga,Matchweek 10,Sat,Away,2.0,0.0,Leverkusen,35.0,12.0,100.0,2022,Wolfsburg
1338,15,2021-11-06,15:30,Bundesliga,Matchweek 11,Sat,Home,1.0,0.0,Augsburg,62.0,8.0,100.0,2022,Wolfsburg
1339,16,2021-11-20,15:30,Bundesliga,Matchweek 12,Sat,Away,2.0,2.0,Arminia,63.0,13.0,66.7,2022,Wolfsburg
1340,18,2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Home,1.0,3.0,Dortmund,42.0,15.0,75.0,2022,Wolfsburg
1341,19,2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Away,0.0,3.0,Mainz 05,58.0,15.0,25.0,2022,Wolfsburg
1342,21,2021-12-11,18:30,Bundesliga,Matchweek 15,Sat,Home,0.0,2.0,Stuttgart,53.0,18.0,33.3,2022,Wolfsburg
1343,22,2021-12-14,20:30,Bundesliga,Matchweek 16,Tue,Home,2.0,3.0,Köln,39.0,19.0,50.0,2022,Wolfsburg
1344,23,2021-12-17,20:30,Bundesliga,Matchweek 17,Fri,Away,0.0,4.0,Bayern Munich,37.0,9.0,55.6,2022,Wolfsburg
1345,24,2022-01-09,17:30,Bundesliga,Matchweek 18,Sun,Away,0.0,1.0,Bochum,50.0,12.0,66.7,2022,Wolfsburg
1346,25,2022-01-15,15:30,Bundesliga,Matchweek 19,Sat,Home,0.0,0.0,Hertha BSC,48.0,9.0,100.0,2022,Wolfsburg
1347,26,2022-01-23,15:30,Bundesliga,Matchweek 20,Sun,Away,0.0,2.0,RB Leipzig,47.0,10.0,33.3,2022,Wolfsburg
1348,27,2022-02-06,17:30,Bundesliga,Matchweek 21,Sun,Home,4.0,1.0,Greuther Fürth,56.0,14.0,100.0,2022,Wolfsburg
1349,28,2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Away,2.0,0.0,Eint Frankfurt,39.0,10.0,100.0,2022,Wolfsburg
1350,29,2022-02-19,15:30,Bundesliga,Matchweek 23,Sat,Home,1.0,2.0,Hoffenheim,55.0,14.0,50.0,2022,Wolfsburg
1351,30,2022-02-26,15:30,Bundesliga,Matchweek 24,Sat,Away,2.0,2.0,M'Gladbach,34.0,6.0,80.0,2022,Wolfsburg
1352,31,2022-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,1.0,0.0,Union Berlin,46.0,8.0,100.0,2022,Wolfsburg
1353,32,2022-03-12,15:30,Bundesliga,Matchweek 26,Sat,Away,2.0,3.0,Freiburg,58.0,12.0,62.5,2022,Wolfsburg
1354,33,2022-03-20,17:30,Bundesliga,Matchweek 27,Sun,Home,0.0,2.0,Leverkusen,50.0,14.0,60.0,2022,Wolfsburg
1355,34,2022-04-03,15:30,Bundesliga,Matchweek 28,Sun,Away,0.0,3.0,Augsburg,61.0,18.0,25.0,2022,Wolfsburg
1356,35,2022-04-09,15:30,Bundesliga,Matchweek 29,Sat,Home,4.0,0.0,Arminia,53.0,11.0,100.0,2022,Wolfsburg
1357,36,2022-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,1.0,6.0,Dortmund,40.0,10.0,25.0,2022,Wolfsburg
1358,37,2022-04-22,20:30,Bundesliga,Matchweek 31,Fri,Home,5.0,0.0,Mainz 05,60.0,14.0,100.0,2022,Wolfsburg
1359,38,2022-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,1.0,1.0,Stuttgart,43.0,15.0,80.0,2022,Wolfsburg
1360,39,2022-05-07,15:30,Bundesliga,Matchweek 33,Sat,Away,1.0,0.0,Köln,39.0,5.0,100.0,2022,Wolfsburg
1361,40,2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,2.0,2.0,Bayern Munich,33.0,9.0,75.0,2022,Wolfsburg
1362,1,2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Away,0.0,1.0,Wolfsburg,40.0,7.0,87.5,2022,Bochum
1363,2,2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Home,2.0,0.0,Mainz 05,42.0,8.0,100.0,2022,Bochum
1364,3,2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Away,1.0,2.0,Köln,30.0,11.0,60.0,2022,Bochum
1365,4,2021-09-12,17:30,Bundesliga,Matchweek 4,Sun,Home,1.0,3.0,Hertha BSC,66.0,18.0,25.0,2022,Bochum
1366,5,2021-09-18,15:30,Bundesliga,Matchweek 5,Sat,Away,0.0,7.0,Bayern Munich,31.0,5.0,50.0,2022,Bochum
1367,6,2021-09-26,15:30,Bundesliga,Matchweek 6,Sun,Home,0.0,0.0,Stuttgart,44.0,15.0,100.0,2022,Bochum
1368,7,2021-10-02,18:30,Bundesliga,Matchweek 7,Sat,Away,0.0,3.0,RB Leipzig,41.0,9.0,62.5,2022,Bochum
1369,8,2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Away,1.0,0.0,Greuther Fürth,44.0,10.0,100.0,2022,Bochum
1370,9,2021-10-24,19:30,Bundesliga,Matchweek 9,Sun,Home,2.0,0.0,Eint Frankfurt,41.0,19.0,100.0,2022,Bochum
1371,11,2021-10-31,17:30,Bundesliga,Matchweek 10,Sun,Away,1.0,2.0,M'Gladbach,35.0,12.0,50.0,2022,Bochum
1372,12,2021-11-06,15:30,Bundesliga,Matchweek 11,Sat,Home,2.0,0.0,Hoffenheim,38.0,11.0,100.0,2022,Bochum
1373,13,2021-11-20,15:30,Bundesliga,Matchweek 12,Sat,Away,0.0,1.0,Leverkusen,45.0,21.0,80.0,2022,Bochum
1374,14,2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Home,2.0,1.0,Freiburg,41.0,13.0,90.9,2022,Bochum
1375,15,2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Away,3.0,2.0,Augsburg,48.0,12.0,83.3,2022,Bochum
1376,16,2021-12-11,15:30,Bundesliga,Matchweek 15,Sat,Home,1.0,1.0,Dortmund,33.0,4.0,83.3,2022,Bochum
1377,17,2021-12-14,20:30,Bundesliga,Matchweek 16,Tue,Away,0.0,2.0,Arminia,49.0,5.0,50.0,2022,Bochum
1378,18,2021-12-18,15:30,Bundesliga,Matchweek 17,Sat,Home,0.0,1.0,Union Berlin,55.0,13.0,66.7,2022,Bochum
1379,19,2022-01-09,17:30,Bundesliga,Matchweek 18,Sun,Home,1.0,0.0,Wolfsburg,50.0,12.0,100.0,2022,Bochum
1380,20,2022-01-15,15:30,Bundesliga,Matchweek 19,Sat,Away,0.0,1.0,Mainz 05,47.0,11.0,80.0,2022,Bochum
1381,22,2022-01-22,18:30,Bundesliga,Matchweek 20,Sat,Home,2.0,2.0,Köln,54.0,17.0,33.3,2022,Bochum
1382,23,2022-02-04,20:30,Bundesliga,Matchweek 21,Fri,Away,1.0,1.0,Hertha BSC,48.0,10.0,66.7,2022,Bochum
1383,24,2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Home,4.0,2.0,Bayern Munich,36.0,10.0,50.0,2022,Bochum
1384,25,2022-02-19,15:30,Bundesliga,Matchweek 23,Sat,Away,1.0,1.0,Stuttgart,45.0,11.0,85.7,2022,Bochum
1385,26,2022-02-27,15:30,Bundesliga,Matchweek 24,Sun,Home,0.0,1.0,RB Leipzig,51.0,14.0,0.0,2022,Bochum
1386,28,2022-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,2.0,1.0,Greuther Fürth,45.0,14.0,50.0,2022,Bochum
1387,29,2022-03-13,17:30,Bundesliga,Matchweek 26,Sun,Away,1.0,2.0,Eint Frankfurt,47.0,7.0,50.0,2022,Bochum
1388,30,2022-03-18,20:30,Bundesliga,Matchweek 27,Fri,Home,0.0,2.0,M'Gladbach,51.0,16.0,60.0,2022,Bochum
1389,31,2022-04-02,15:30,Bundesliga,Matchweek 28,Sat,Away,2.0,1.0,Hoffenheim,42.0,21.0,83.3,2022,Bochum
1390,32,2022-04-10,15:30,Bundesliga,Matchweek 29,Sun,Home,0.0,0.0,Leverkusen,41.0,12.0,100.0,2022,Bochum
1391,33,2022-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,0.0,3.0,Freiburg,38.0,10.0,62.5,2022,Bochum
1392,34,2022-04-24,15:30,Bundesliga,Matchweek 31,Sun,Home,0.0,2.0,Augsburg,59.0,18.0,80.0,2022,Bochum
1393,35,2022-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,4.0,3.0,Dortmund,31.0,11.0,88.9,2022,Bochum
1394,36,2022-05-06,20:30,Bundesliga,Matchweek 33,Fri,Home,2.0,1.0,Arminia,60.0,17.0,75.0,2022,Bochum
1395,37,2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,2.0,3.0,Union Berlin,57.0,5.0,81.8,2022,Bochum
1396,1,2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Home,0.0,4.0,Hoffenheim,46.0,7.0,50.0,2022,Augsburg
1397,2,2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Away,0.0,0.0,Eint Frankfurt,39.0,4.0,100.0,2022,Augsburg
1398,3,2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Home,1.0,4.0,Leverkusen,43.0,14.0,20.0,2022,Augsburg
1399,4,2021-09-11,15:30,Bundesliga,Matchweek 4,Sat,Away,0.0,0.0,Union Berlin,40.0,14.0,100.0,2022,Augsburg
1400,5,2021-09-18,15:30,Bundesliga,Matchweek 5,Sat,Home,1.0,0.0,M'Gladbach,30.0,5.0,,2022,Augsburg
1401,6,2021-09-26,17:30,Bundesliga,Matchweek 6,Sun,Away,0.0,3.0,Freiburg,41.0,9.0,71.4,2022,Augsburg
1402,7,2021-10-02,15:30,Bundesliga,Matchweek 7,Sat,Away,1.0,2.0,Dortmund,31.0,6.0,75.0,2022,Augsburg
1403,8,2021-10-17,17:30,Bundesliga,Matchweek 8,Sun,Home,1.0,1.0,Arminia,50.0,14.0,50.0,2022,Augsburg
1404,9,2021-10-22,20:30,Bundesliga,Matchweek 9,Fri,Away,1.0,4.0,Mainz 05,46.0,6.0,55.6,2022,Augsburg
1405,11,2021-10-31,15:30,Bundesliga,Matchweek 10,Sun,Home,4.0,1.0,Stuttgart,33.0,18.0,66.7,2022,Augsburg
1406,12,2021-11-06,15:30,Bundesliga,Matchweek 11,Sat,Away,0.0,1.0,Wolfsburg,38.0,10.0,66.7,2022,Augsburg
1407,13,2021-11-19,20:30,Bundesliga,Matchweek 12,Fri,Home,2.0,1.0,Bayern Munich,22.0,5.0,75.0,2022,Augsburg
1408,14,2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Away,1.0,1.0,Hertha BSC,48.0,18.0,75.0,2022,Augsburg
1409,15,2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Home,2.0,3.0,Bochum,52.0,15.0,50.0,2022,Augsburg
1410,16,2021-12-10,20:30,Bundesliga,Matchweek 15,Fri,Away,2.0,0.0,Köln,36.0,12.0,100.0,2022,Augsburg
1411,17,2021-12-15,20:30,Bundesliga,Matchweek 16,Wed,Home,1.0,1.0,RB Leipzig,32.0,8.0,50.0,2022,Augsburg
1412,18,2021-12-18,15:30,Bundesliga,Matchweek 17,Sat,Away,0.0,0.0,Greuther Fürth,52.0,14.0,100.0,2022,Augsburg
1413,19,2022-01-08,15:30,Bundesliga,Matchweek 18,Sat,Away,1.0,3.0,Hoffenheim,42.0,10.0,40.0,2022,Augsburg
1414,20,2022-01-16,15:30,Bundesliga,Matchweek 19,Sun,Home,1.0,1.0,Eint Frankfurt,49.0,10.0,75.0,2022,Augsburg
1415,21,2022-01-22,15:30,Bundesliga,Matchweek 20,Sat,Away,1.0,5.0,Leverkusen,34.0,14.0,58.3,2022,Augsburg
1416,22,2022-02-05,15:30,Bundesliga,Matchweek 21,Sat,Home,2.0,0.0,Union Berlin,47.0,14.0,100.0,2022,Augsburg
1417,23,2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Away,2.0,3.0,M'Gladbach,43.0,15.0,40.0,2022,Augsburg
1418,24,2022-02-19,15:30,Bundesliga,Matchweek 23,Sat,Home,1.0,2.0,Freiburg,54.0,17.0,60.0,2022,Augsburg
1419,25,2022-02-27,17:30,Bundesliga,Matchweek 24,Sun,Home,1.0,1.0,Dortmund,36.0,8.0,83.3,2022,Augsburg
1420,26,2022-03-04,20:30,Bundesliga,Matchweek 25,Fri,Away,1.0,0.0,Arminia,50.0,7.0,100.0,2022,Augsburg
1421,27,2022-03-19,15:30,Bundesliga,Matchweek 27,Sat,Away,2.0,3.0,Stuttgart,36.0,10.0,62.5,2022,Augsburg
1422,28,2022-04-03,15:30,Bundesliga,Matchweek 28,Sun,Home,3.0,0.0,Wolfsburg,39.0,13.0,100.0,2022,Augsburg
1423,29,2022-04-06,18:30,Bundesliga,Matchweek 26,Wed,Home,2.0,1.0,Mainz 05,38.0,10.0,66.7,2022,Augsburg
1424,30,2022-04-09,15:30,Bundesliga,Matchweek 29,Sat,Away,0.0,1.0,Bayern Munich,33.0,6.0,100.0,2022,Augsburg
1425,31,2022-04-16,15:30,Bundesliga,Matchweek 30,Sat,Home,0.0,1.0,Hertha BSC,59.0,13.0,0.0,2022,Augsburg
1426,32,2022-04-24,15:30,Bundesliga,Matchweek 31,Sun,Away,2.0,0.0,Bochum,41.0,11.0,100.0,2022,Augsburg
1427,33,2022-04-30,15:30,Bundesliga,Matchweek 32,Sat,Home,1.0,4.0,Köln,47.0,12.0,57.1,2022,Augsburg
1428,34,2022-05-08,19:30,Bundesliga,Matchweek 33,Sun,Away,0.0,4.0,RB Leipzig,36.0,6.0,62.5,2022,Augsburg
1429,35,2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,2.0,1.0,Greuther Fürth,49.0,7.0,75.0,2022,Augsburg
1430,1,2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Home,5.0,1.0,Greuther Fürth,67.0,33.0,75.0,2022,Stuttgart
1431,2,2021-08-20,20:30,Bundesliga,Matchweek 2,Fri,Away,0.0,4.0,RB Leipzig,48.0,11.0,75.0,2022,Stuttgart
1432,3,2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Home,2.0,3.0,Freiburg,64.0,17.0,57.1,2022,Stuttgart
1433,4,2021-09-12,15:30,Bundesliga,Matchweek 4,Sun,Away,1.0,1.0,Eint Frankfurt,42.0,9.0,75.0,2022,Stuttgart
1434,5,2021-09-19,15:30,Bundesliga,Matchweek 5,Sun,Home,1.0,3.0,Leverkusen,64.0,17.0,25.0,2022,Stuttgart
1435,6,2021-09-26,15:30,Bundesliga,Matchweek 6,Sun,Away,0.0,0.0,Bochum,56.0,8.0,100.0,2022,Stuttgart
1436,7,2021-10-02,15:30,Bundesliga,Matchweek 7,Sat,Home,3.0,1.0,Hoffenheim,41.0,14.0,75.0,2022,Stuttgart
1437,8,2021-10-16,18:30,Bundesliga,Matchweek 8,Sat,Away,1.0,1.0,M'Gladbach,41.0,5.0,87.5,2022,Stuttgart
1438,9,2021-10-24,17:30,Bundesliga,Matchweek 9,Sun,Home,1.0,1.0,Union Berlin,56.0,8.0,66.7,2022,Stuttgart
1439,11,2021-10-31,15:30,Bundesliga,Matchweek 10,Sun,Away,1.0,4.0,Augsburg,67.0,13.0,60.0,2022,Stuttgart
1440,12,2021-11-06,15:30,Bundesliga,Matchweek 11,Sat,Home,0.0,1.0,Arminia,66.0,9.0,66.7,2022,Stuttgart
1441,13,2021-11-20,15:30,Bundesliga,Matchweek 12,Sat,Away,1.0,2.0,Dortmund,36.0,13.0,60.0,2022,Stuttgart
1442,14,2021-11-26,20:30,Bundesliga,Matchweek 13,Fri,Home,2.0,1.0,Mainz 05,45.0,7.0,80.0,2022,Stuttgart
1443,15,2021-12-05,15:30,Bundesliga,Matchweek 14,Sun,Home,2.0,2.0,Hertha BSC,54.0,10.0,66.7,2022,Stuttgart
1444,16,2021-12-11,18:30,Bundesliga,Matchweek 15,Sat,Away,2.0,0.0,Wolfsburg,47.0,10.0,100.0,2022,Stuttgart
1445,17,2021-12-14,18:30,Bundesliga,Matchweek 16,Tue,Home,0.0,5.0,Bayern Munich,44.0,13.0,58.3,2022,Stuttgart
1446,18,2021-12-19,17:30,Bundesliga,Matchweek 17,Sun,Away,0.0,1.0,Köln,49.0,5.0,66.7,2022,Stuttgart
1447,19,2022-01-08,15:30,Bundesliga,Matchweek 18,Sat,Away,0.0,0.0,Greuther Fürth,61.0,17.0,100.0,2022,Stuttgart
1448,20,2022-01-15,15:30,Bundesliga,Matchweek 19,Sat,Home,0.0,2.0,RB Leipzig,51.0,16.0,66.7,2022,Stuttgart
1449,21,2022-01-22,15:30,Bundesliga,Matchweek 20,Sat,Away,0.0,2.0,Freiburg,50.0,6.0,50.0,2022,Stuttgart
1450,22,2022-02-05,15:30,Bundesliga,Matchweek 21,Sat,Home,2.0,3.0,Eint Frankfurt,52.0,15.0,50.0,2022,Stuttgart
1451,23,2022-02-12,18:30,Bundesliga,Matchweek 22,Sat,Away,2.0,4.0,Leverkusen,31.0,8.0,33.3,2022,Stuttgart
1452,24,2022-02-19,15:30,Bundesliga,Matchweek 23,Sat,Home,1.0,1.0,Bochum,55.0,16.0,100.0,2022,Stuttgart
1453,25,2022-02-25,20:30,Bundesliga,Matchweek 24,Fri,Away,1.0,2.0,Hoffenheim,45.0,13.0,66.7,2022,Stuttgart
1454,26,2022-03-05,18:30,Bundesliga,Matchweek 25,Sat,Home,3.0,2.0,M'Gladbach,57.0,19.0,33.3,2022,Stuttgart
1455,27,2022-03-12,15:30,Bundesliga,Matchweek 26,Sat,Away,1.0,1.0,Union Berlin,56.0,11.0,100.0,2022,Stuttgart
1456,28,2022-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,3.0,2.0,Augsburg,64.0,24.0,50.0,2022,Stuttgart
1457,29,2022-04-02,15:30,Bundesliga,Matchweek 28,Sat,Away,1.0,1.0,Arminia,47.0,14.0,75.0,2022,Stuttgart
1458,30,2022-04-08,20:30,Bundesliga,Matchweek 29,Fri,Home,0.0,2.0,Dortmund,42.0,13.0,50.0,2022,Stuttgart
1459,31,2022-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,0.0,0.0,Mainz 05,53.0,6.0,,2022,Stuttgart
1460,32,2022-04-24,17:30,Bundesliga,Matchweek 31,Sun,Away,0.0,2.0,Hertha BSC,58.0,12.0,0.0,2022,Stuttgart
1461,33,2022-04-30,15:30,Bundesliga,Matchweek 32,Sat,Home,1.0,1.0,Wolfsburg,57.0,19.0,80.0,2022,Stuttgart
1462,34,2022-05-08,17:30,Bundesliga,Matchweek 33,Sun,Away,2.0,2.0,Bayern Munich,25.0,15.0,71.4,2022,Stuttgart
1463,35,2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,2.0,1.0,Köln,34.0,23.0,50.0,2022,Stuttgart
1464,1,2021-08-15,17:30,Bundesliga,Matchweek 1,Sun,Away,1.0,3.0,Köln,41.0,10.0,40.0,2022,Hertha BSC
